id,name,russian,url,kind,score,status,episodes,episodes_aired,aired_on,released_on
9519,Medaka no Gakkou,Школа Киллифиш,/animes/9519-medaka-no-gakkou,ova,6.18,released,5,0,2001-04-10,2005-02-26
7021,Ni-hiki no Sanma,Две сайры,/animes/7021-ni-hiki-no-sanma,movie,4.85,released,1,0,1960-11-26,
22255,Kanojo no Dokushinsha-tachi ni Yotte Hadaka ni Sareta Seifuku no Shojo Kenkyuu,"Исследование девственницы в школьной форме, раздетой холостяками",/animes/22255-kanojo-no-dokushinsha-tachi-ni-yotte-hadaka-ni-sareta-seifuku-no-shojo-kenkyuu,movie,3.7,released,1,0,1972-01-01,
5636,Restol: Teugsu Gujo Dae,Спецназ РЕСТОЛ,/animes/5636-restol-teugsu-gujo-dae,tv,5.92,released,26,0,1999-01-29,1999-07-23
20999,Mini Van Special,Мини-Авангард: Спецвыпуск,/animes/20999-mini-van-special,special,6.12,released,1,0,2013-06-18,
34519,Kidou Senshi Gakuen: G-Reco Koushien,Академия мобильных воинов: Возвращение на G — Косиэн,/animes/34519-kidou-senshi-gakuen-g-reco-koushien,special,5.08,released,9,0,2014-12-25,2015-08-26
33493,Promised Town,Земля обетованная,/animes/33493-promised-town,ona,4.8,released,1,0,2016-06-16,
35492,Tako no Hone,Кости осьминога,/animes/35492-tako-no-hone,movie,4.93,released,1,0,1927-11-02,
53079,Youjo Shachou R,Маленькая девочка-президент R,/animes/53079-youjo-shachou-r,ona,0.0,released,13,6,2023-07-01,2023-09-23
35156,High & Low: G-Sword,Взлёт и падение: G-Меч,/animes/35156-high-low-g-sword,tv,4.73,released,5,0,2017-03-27,2017-03-31
19533,Fujiko Fujio A no Mumako,Мумако,/animes/19533-fujiko-fujio-a-no-mumako,tv_special,5.47,released,1,1,1990-07-03,
29411,12-gatsu no Uta,Декабрьская песня,/animes/29411-12-gatsu-no-uta,movie,4.61,released,1,0,1971-01-01,
51955,Pokemon Moncolle Story,Покемон: История Moncolle,/animes/51955-pokemon-moncolle-story,ona,5.43,released,8,0,2018-03-30,2018-06-15
39315,Kekkaishi: Yoshimori no Omoi,Заградители: Чувства Ёсимори,/animes/39315-kekkaishi-yoshimori-no-omoi,special,6.43,released,1,0,2007-05-25,
7771,Chiisana Jumbo,Малыш Джамбо,/animes/7771-chiisana-jumbo,movie,5.85,released,1,0,1977-09-10,
9164,Attack No.1: Namida no Fushichou,Лучшая подача: Бессмертная птица,/animes/9164-attack-no-1-namida-no-fushichou,movie,6.02,released,1,0,1971-03-17,
5515,Wakusei Robo Danguard Ace: Uchuu Daikaisen,Межпланетный робот Дангвард Эйс: Великая космическая война,/animes/5515-wakusei-robo-danguard-ace-uchuu-daikaisen,movie,5.55,released,1,1,1978-03-18,
49314,Shoujo Nosferatu,Девушка — Носферату,/animes/49314-shoujo-nosferatu,movie,6.03,released,1,0,2017-01-01,
32087,Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu,Осомацу: Спецвыпуск,/animes/32087-osomatsu-kun-1988-appare-chibita-no-onitaiji-zansu,special,6.03,released,1,0,1988-12-31,
62524,#Zombie Sagashitemasu,В поисках зомби,/animes/62524-zombie-sagashitemasu,tv,0.0,anons,0,0,2026-01-01,
8240,Wanpaku Oomukashi Kum Kum,Шаловливый Кум-Кум,/animes/8240-wanpaku-oomukashi-kum-kum,tv,6.1,released,26,0,1975-10-03,1976-03-26
41634,Puso Ni Comi: Okawari,Фантастическая Звезда Онлайн 2: Комикс 2,/animes/41634-puso-ni-comi-okawari,ona,6.42,released,26,0,2020-04-07,2020-09-29
28647,Kappo,Хвост,/animes/28647-kappo,movie,4.19,released,1,0,2006-01-01,
19121,Doctor Chichibuyama,Доктор Титибуяма,/animes/19121-doctor-chichibuyama,tv,5.41,released,2,0,1988-04-03,1988-07-31
60735,Benghuai: Xing Qiong Tiedao - The Herta De Mofa Chufang,Волшебная кухня Великой Герты,/animes/60735-benghuai-xing-qiong-tiedao-the-herta-de-mofa-chufang,ona,7.31,released,1,0,2025-01-10,
27677,Stratos 4 OVA: Stratos 4.1 - Dutch Roll,Стратос 4.1 — Голландский крен,/animes/27677-stratos-4-ova-stratos-4-1-dutch-roll,special,5.82,released,1,1,2004-05-28,
34222,Higanjima X,Остров вампиров X,/animes/34222-higanjima-x,ona,5.48,released,12,0,2016-10-15,2017-03-25
1139,Monkey Magic,Обезьянья магия,/animes/1139-monkey-magic,tv,5.92,released,13,0,1998-09-20,1998-12-13
8745,Seikima II Humane Society: Jinrui Ai ni Michita Shakai,Гуманное общество,/animes/8745-seikima-ii-humane-society-jinrui-ai-ni-michita-shakai,ova,5.8,released,1,0,1992-07-01,
16303,Chikkun Takkun,Тиккун и Таккун,/animes/16303-chikkun-takkun,tv,6.0,released,23,0,1984-04-09,1984-09-28
17493,Ashita Genki ni Nare!: Hanbun no Satsumaimo,Завтра будет лучше! Половинка сладкого картофеля,/animes/17493-ashita-genki-ni-nare-hanbun-no-satsumaimo,movie,6.3,released,1,0,2005-06-30,
7836,Notari Matsutarou,Беззаботный Мацутаро,/animes/7836-notari-matsutarou,ova,5.8,released,10,0,1990-11-22,1991-04-25
30955,Crazy Monkey,Сумасшедшая обезьяна,/animes/30955-crazy-monkey,movie,4.9,released,1,0,1980-04-19,
58859,Benghuai: Xing Qiong Tiedao - Yanchu Kaishi Qian,Перед началом выступления,/animes/58859-benghuai-xing-qiong-tiedao-yanchu-kaishi-qian,cm,7.05,released,1,0,2024-04-30,
42870,Uchuu Nanchara Kotetsu-kun,Космическая академия,/animes/42870-uchuu-nanchara-kotetsu-kun,tv,0.0,released,64,6,2021-04-07,2023-02-23
53958,Kobayashi-san no Tsundere Kouza,Курс цундэрэ от Кобаяси,/animes/53958-kobayashi-san-no-tsundere-kouza,ona,5.72,released,15,12,2022-12-23,2023-03-26
8753,Ultraman Kids: Haha wo Tazunete 3000-man Kounen,Ультрамалыши,/animes/8753-ultraman-kids-haha-wo-tazunete-3000-man-kounen,tv,6.1,released,26,0,1991-11-17,1992-05-24
6297,Kamen Rider Den-O: Imagin Anime 2,Наездник в маске Дэн-О 2,/animes/6297-kamen-rider-den-o-imagin-anime-2,ova,6.47,released,12,0,2008-11-22,
62973,Wareware wa Uchuujin,Мы пришельцы,/animes/62973-wareware-wa-uchuujin,movie,0.0,anons,1,0,2026-01-01,
31749,Chou Kidougai-ku: Kashiwa-no-Ha,Ультрамобильная улица: Район Касиваноха,/animes/31749-chou-kidougai-ku-kashiwa-no-ha,ona,5.03,released,3,0,2015-09-30,2023-10-28
57314,Benghuai: Xing Qiong Tiedao - Qian Xing Ji You PVs,Путешествия тысячи звёзд PV,/animes/57314-benghuai-xing-qiong-tiedao-qian-xing-ji-you-pvs,pv,7.28,ongoing,0,2,2023-05-03,
33192,Robot Town Sagami 2028,Город роботов в Сагами 2028,/animes/33192-robot-town-sagami-2028,ona,6.21,released,1,0,2016-04-12,
50840,Metamon to!,"Вместе с Метамоном! Спокойной ночи, Мокуро",/animes/50840-metamon-to,ona,5.61,released,3,0,2022-01-14,2022-03-26
49146,Tobidase! Narase! Pui Pui Molcar,Пуй-пуй Молькар. Фильм,/animes/49146-tobidase-narase-pui-pui-molcar,movie,6.49,released,1,0,2021-07-22,
7052,Shinshuu Sudama-hen,Синсу Судамахэн,/animes/7052-shinshuu-sudama-hen,ova,5.8,released,4,0,1988-12-10,1989-06-05
53011,Mamekichi Mameko NEET no Nichijou,Повседневная жизнь Мамэко Мамэкити,/animes/53011-mamekichi-mameko-neet-no-nichijou,tv,0.0,released,48,48,2022-10-03,2023-04-03
11269,Maken Liner 0011 Henshin Seyo!,"Лайнер 0011 Адский пес, трансформируйся!",/animes/11269-maken-liner-0011-henshin-seyo,movie,5.26,released,1,1,1972-07-16,
4782,Mama wa Poyopoyo Saurus ga Osuki,Мама любит Пойопойозавра,/animes/4782-mama-wa-poyopoyo-saurus-ga-osuki,tv,6.54,released,52,0,1995-09-02,1996-08-31
40799,"Attakai tte, Gohoubi da.","Горяченькое, вкусненькое",/animes/40799-attakai-tte-gohoubi-da,cm,5.7,released,1,0,2019-12-04,
7092,Shoujo Fight: Norainu-tachi no Odekake,Девчачья битва,/animes/7092-shoujo-fight-norainu-tachi-no-odekake,ova,5.83,released,1,0,2009-10-23,
16728,Tatakae!! Ramenman (Movie),"Сражайся, Рамэнмен! Фильм",/animes/16728-tatakae-ramenman-movie,movie,5.54,released,1,0,1988-07-09,
33282,Arakure Junichi no Namida,Слёзы грубого Дзюнъити,/animes/33282-arakure-junichi-no-namida,ona,4.09,released,1,0,2006-08-01,
6728,Helen Keller Monogatari: Ai to Hikari no Tenshi,История Хелен Келлер: Ангел любви и света,/animes/6728-helen-keller-monogatari-ai-to-hikari-no-tenshi,tv_special,6.32,released,1,0,1981-05-05,
30859,Memory of Red,Воспоминания о красном,/animes/30859-memory-of-red,movie,3.98,released,1,1,2004-01-01,
13793,Fashion no Hajimari,Истоки моды,/animes/13793-fashion-no-hajimari,ona,4.58,released,1,0,2005-11-01,
33957,Danball Senki Wars: All Star Battle,Хроники карточных битв: Битва всех звёзд,/animes/33957-danball-senki-wars-all-star-battle,special,6.35,released,1,0,2014-02-27,
42082,Yi Shijie Zhongyao Pu,Лавка целебных снадобий из другого мира,/animes/42082-yi-shijie-zhongyao-pu,ona,6.05,released,40,40,2020-05-08,2020-09-11
41913,Wuxian Shaonu 48,"Девушки, не имеющие границ: Проект 48",/animes/41913-wuxian-shaonu-48,ona,6.73,released,12,12,2020-04-08,2020-06-17
9389,Ginga Hyouryuu Vifam: Kieta 12-nin,Космический бродяга Вифам,/animes/9389-ginga-hyouryuu-vifam-kieta-12-nin,ova,6.22,released,1,0,1985-02-25,
40543,King of Prism All Stars: Prism Show☆Best Ten,Все звёзды Короля Призм: Лучшая десятка Призм-шоу,/animes/40543-king-of-prism-all-stars-prism-show-best-ten,movie,6.16,released,1,0,2020-01-10,
14211,Instant History,Моменты в истории,/animes/14211-instant-history,tv,6.08,released,312,0,1961-05-01,1962-02-25
57351,Zhen Wu Dianfeng 3rd Season,Вершина истинных боевых искусств 3,/animes/57351-zhen-wu-dianfeng-3rd-season,ona,6.85,released,104,103,2023-11-29,2024-11-20
38412,Qing Chi Hong Xiaodou Ba!,"Пожалуйста, съешьте маленькую красную фасоль!",/animes/38412-qing-chi-hong-xiaodou-ba,ona,6.34,released,12,0,2018-07-05,2018-09-20
63042,Meitantei Precure!,Хорошенькое лекарство: Звёздный детектив,/animes/63042-meitantei-precure,tv,0.0,anons,0,0,2026-02-01,
41078,Dou Hun Wei Zhi Xuan Yue Qiyuan,Духовные хранители,/animes/41078-dou-hun-wei-zhi-xuan-yue-qiyuan,ona,5.89,released,12,0,2018-06-19,2018-09-04
23065,Kaidan,История о призраке,/animes/23065-kaidan,movie,4.96,released,1,0,2003-01-01,
63061,Uchi no Otouto-domo ga Sumimasen,"Пожалуйста, простите моих младших братьев",/animes/63061-uchi-no-otouto-domo-ga-sumimasen,tv,0.0,anons,0,0,2026-01-01,
28247,Pankis! 2-jigen,Панкис! Двумерный мир,/animes/28247-pankis-2-jigen,tv,5.73,released,24,0,2015-01-08,2015-06-18
35383,Yousei Land Mukashibanashi,Пять лесных фей: Сказка,/animes/35383-yousei-land-mukashibanashi,tv,4.53,released,12,0,2017-04-10,2017-06-26
37177,Da Shi Jie,Хорошего дня,/animes/37177-da-shi-jie,movie,5.99,released,1,1,2018-01-12,
16486,Shin Kyojin no Hoshi II,Звезда Кёдзина: Ещё раз II,/animes/16486-shin-kyojin-no-hoshi-ii,tv,6.2,released,23,0,1979-04-14,1979-09-29
31246,Choegang Habche: Mix Master,Микс-мастер: Окончательная сила,/animes/31246-choegang-habche-mix-master,tv,6.12,released,39,0,2010-05-26,2011-03-16
60862,Crayon Shin-chan Movie 33: Chou Karei! Shakunetsu no Kasukabe Dancers,Син-тян: Потрясающе! Жаркие танцоры из Касукабэ,/animes/60862-crayon-shin-chan-movie-33-chou-karei-shakunetsu-no-kasukabe-dancers,movie,6.65,released,1,0,2025-08-08,
19585,Kobo-chan,"Кобо, маленький негодяй",/animes/19585-kobo-chan,tv,6.53,released,63,0,1992-10-19,1994-03-21
41912,Gu Xiong,Одинокий герой,/animes/41912-gu-xiong,ona,0.0,released,9,8,2025-11-02,2025-11-11
42882,"The iDOLM@STER Cinderella Girls: Starlight Stage - 5-shuunen Kinen ""Go Just Go!"" PV",Идолмастер: Девушки-золушки — Звёздная сцена. Пятая годовщина!,/animes/42882-the-idolm-ster-cinderella-girls-starlight-stage-5-shuunen-kinen-go-just-go-pv,pv,6.45,released,1,0,2020-09-09,
42717,Kaeru no Pickles: Kimochi no Iro,Лягушка Пиклс: Цвет чувств,/animes/42717-kaeru-no-pickles-kimochi-no-iro,tv,5.37,released,12,0,2020-10-04,2020-12-27
3723,Koala Boy Kokki,Приключения маленькой коалы,/animes/3723-koala-boy-kokki,tv,6.29,released,26,0,1984-04-11,1985-03-28
9376,Yamato Takeru: After War,Ямато Такэру: После войны,/animes/9376-yamato-takeru-after-war,ova,6.19,released,2,2,1995-11-22,
34227,Belle to Kaijuu Ouji,Красавица и чудовище,/animes/34227-belle-to-kaijuu-ouji,movie,6.85,released,1,0,1976-01-01,
30173,Fruity Samurai,Фруктовые самураи,/animes/30173-fruity-samurai,tv,5.46,released,13,0,2013-08-13,2013-12-14
7523,Fuku-chan no Sensuikan,Субмарина Фуку,/animes/7523-fuku-chan-no-sensuikan,movie,4.72,released,1,0,1944-11-09,
48605,Fastening Days 3,Застёгнутые дни 3,/animes/48605-fastening-days-3,ona,6.16,released,3,0,2017-09-06,
18703,Star Dust,Звёздная пыль,/animes/18703-star-dust,ova,4.63,released,1,0,1992-09-25,
40638,Wan Guo Zhi,Крылья мира,/animes/40638-wan-guo-zhi,ona,6.46,released,16,0,2019-09-23,2020-01-20
10908,Kakko Kawaii Sengen! 2,Какко заявляет! 2,/animes/10908-kakko-kawaii-sengen-2,tv,5.61,released,10,0,2011-08-26,2011-12-22
17719,Mahoutsukai Sally (Movie),Ведьма Салли,/animes/17719-mahoutsukai-sally-movie,movie,5.92,released,1,0,1990-03-10,
30668,Walking Man,Идущий человек,/animes/30668-walking-man,movie,3.63,released,1,0,2002-01-01,
33498,Ganbare! Kickers Specials,"Кикерс, вперёд! Спецвыпуски",/animes/33498-ganbare-kickers-specials,special,6.38,released,3,0,1988-01-05,
60586,Kaiju Ditan Mai Dali,Старт с уличной лавки: Торговец великой силой,/animes/60586-kaiju-ditan-mai-dali,ona,6.72,ongoing,24,23,2025-07-29,
50439,Hei Men,Чёрные врата,/animes/50439-hei-men,ona,6.46,released,12,12,2022-07-29,2022-10-07
6183,You Shoumei Bijutsukan Line,Музейная линия,/animes/6183-you-shoumei-bijutsukan-line,ova,5.27,released,1,1,2006-08-01,
42320,Liu Yi Chuanqi,Легенда о Лю И,/animes/42320-liu-yi-chuanqi,ona,0.0,released,26,26,2020-07-22,2020-08-14
13967,Thermae Romae x Asahi Shimbun Digital Collaboration,Термы Рима x Asahi Shimbun,/animes/13967-thermae-romae-x-asahi-shimbun-digital-collaboration,cm,5.82,released,1,0,2012-01-01,
4790,Zeno: Kagirinaki Ai ni,Брат Зенон: Безграничная любовь,/animes/4790-zeno-kagirinaki-ai-ni,movie,6.47,released,1,0,1999-05-15,
33358,Mahou no Star Magical Emi: Finale! Finale!,Волшебная звезда Магическая Эми: Финал! Финал!,/animes/33358-mahou-no-star-magical-emi-finale-finale,ova,5.97,released,1,0,1986-05-25,
27651,Ginga Tetsudou 999: Niji no Michishirube,Галактический экспресс 999: Радужный столб,/animes/27651-ginga-tetsudou-999-niji-no-michishirube,movie,6.07,released,1,1,2001-07-04,
8178,Fujoshi no Hinkaku,Честь фудзёси,/animes/8178-fujoshi-no-hinkaku,ova,6.1,released,1,0,2010-02-26,
36226,Kai Feng Qitan: Zhege Baogong Bu Taixing,Странные сказания Кайфына: Этот лорд Бао не так уж и велик,/animes/36226-kai-feng-qitan-zhege-baogong-bu-taixing,ona,6.04,released,10,0,2017-05-19,2017-07-21
6989,Uchuu Ace,Космический Ас,/animes/6989-uchuu-ace,tv,5.84,released,52,0,1965-05-08,1966-04-28
28367,Dr. Slump: Arale-chan '92 Oshougatsu Special,Доктор Сламп: Новогодний спецвыпуск (1992),/animes/28367-dr-slump-arale-chan-92-oshougatsu-special,special,5.93,released,3,0,1992-01-01,1992-01-03
59181,Long Zhong Ren,Персонажи в клетке,/animes/59181-long-zhong-ren,ona,6.97,released,16,15,2024-08-06,2024-11-12
33126,Kurogane no Linebarrels Picture Drama,Стальные Лайнбаррели: Истории в картинках,/animes/33126-kurogane-no-linebarrels-picture-drama,special,6.07,released,9,0,2008-12-24,2009-08-26
29822,Channel 5.5 2nd Season,Телеканал 5.5 2,/animes/29822-channel-5-5-2nd-season,ona,4.93,released,4,0,2014-04-14,2014-06-18
8842,Oishinbo: Nichibei Kome Sensou,Гурман: Японо-американская рисовая война,/animes/8842-oishinbo-nichibei-kome-sensou,tv_special,6.2,released,1,0,1993-12-03,
19959,Barbapapa (1977),Барба-папа (1977),/animes/19959-barbapapa-1977,tv,5.82,released,48,0,1977-04-30,1977-06-14
50539,Xing Yuan Zhi Zhu,Повелитель звёздного источника,/animes/50539-xing-yuan-zhi-zhu,ona,6.2,released,48,47,2022-07-27,2023-01-01
